Date,Open,High,Low,Close,Adj Close,Volume
2007-12-07,15.35,15.6,15.25,15.6,12.885812,2770.0
2007-12-10,15.6,17.299999,15.5,16.98,14.02571,4520.0
2007-12-11,16.98,17.25,16.9,16.9,13.959627,1610.0
2007-12-12,16.75,16.9,16.75,16.9,13.959627,2690.0
2007-12-13,16.9,16.9,16.75,16.9,13.959627,870.0
2007-12-14,16.9,16.9,16.9,16.9,13.959627,355.0
2007-12-17,16.9,16.9,16.799999,16.799999,13.877026999999998,500.0
2007-12-18,16.799999,16.799999,16.5,16.5,13.629223,674.0
2007-12-19,16.5,16.9,16.5,16.9,13.959627,1169.0
2007-12-20,16.889999,16.889999,16.5,16.5,13.629223,0.0
2007-12-21,16.74,16.889999,16.74,16.889999,13.951368,1530.0
2007-12-24,16.65,16.65,16.65,16.65,13.753125,220.0
2007-12-27,16.65,16.65,16.65,16.65,13.753125,80.0
2007-12-28,16.5,16.5,16.5,16.5,13.629223,62.0
2007-12-31,16.5,16.5,16.02,16.02,13.232737,0.0
2008-01-02,16.5,16.5,16.049999,16.049999,13.257516,0.0
2008-01-03,16.4,16.4,16.4,16.4,13.546622,150.0
2008-01-04,16.4,16.4,16.02,16.15,13.340118,585.0
2008-01-07,16.1,16.1,16.1,16.1,13.298819,100.0
2008-01-08,16.15,16.15,16.15,16.15,13.340118,300.0
2008-01-09,16.15,16.15,16.15,16.15,13.340118,740.0
2008-01-10,16.4,16.4,16.16,16.4,13.546622,320.0
2008-01-11,16.5,16.5,16.15,16.5,13.629223,2162.0
2008-01-14,16.879998999999998,16.879998999999998,16.6,16.6,13.711823999999998,0.0
2008-01-16,16.1,16.5,16.1,16.1,13.298819,1725.0
2008-01-17,16.1,16.5,16.1,16.5,13.629223,450.0
2008-01-18,16.299999,16.299999,16.1,16.24,13.414459,1035.0
2008-01-21,16.24,16.24,16.24,16.24,13.414459,150.0
2008-01-22,16.1,16.200001,15.2,15.2,12.555406,3825.0
2008-01-23,16.190001000000002,16.190001000000002,16.190001000000002,16.190001000000002,13.37316,125.0
