Date,Adj Close,Close,High,Low,Open,Volume,action,value
2000-01-04,-27.152285,9.07585,9.34394,9.07585,9.34394,98.0,,
2000-01-05,-27.268959,9.11485,9.11485,9.0856,9.0856,101.0,,
2000-01-06,-27.414776,9.16359,9.16359,9.16359,9.16359,39.0,,
2000-01-07,-27.706408000000003,9.26107,9.26107,9.26107,9.26107,15.0,,
2000-01-10,-27.706408000000003,9.26107,9.26107,9.26107,9.26107,157.0,,
2000-01-11,-27.706408000000003,9.26107,9.26107,9.26107,9.26107,0.0,,
2000-01-12,-27.123112,9.0661,9.26107,9.0661,9.26107,118.0,,
2000-01-13,-27.414776,9.16359,9.26107,9.16359,9.26107,313.0,,
2000-01-14,-27.123112,9.0661,9.0661,9.0661,9.0661,256.0,,
2000-01-17,-27.093973,9.05636,9.0661,9.05636,9.0661,317.0,,
2000-01-18,-26.802315000000004,8.95887,9.0661,8.95887,9.0661,762.0,,
2000-01-19,-26.802315000000004,8.95887,8.95887,8.95887,8.95887,74.0,,
2000-01-20,-26.83148,8.96862,8.96862,8.96862,8.96862,130.0,,
2000-01-21,-26.802315000000004,8.95887,9.26107,8.95887,8.95887,346.0,,
2000-01-24,-26.802315000000004,8.95887,8.95887,8.95887,8.95887,88.0,,
2000-01-25,-26.816881,8.96374,8.96374,8.95887,8.95887,430.0,,
2000-01-26,-26.802315000000004,8.95887,8.95887,8.95887,8.95887,261.0,,
2000-01-27,-26.83148,8.96862,8.96862,8.96862,8.96862,51.0,,
2000-01-28,-26.83148,8.96862,9.0661,8.96862,9.0661,0.0,,
2000-01-31,-26.802315000000004,8.95887,8.96862,8.87113,8.96862,629.0,,
2000-02-01,-26.248188,8.77365,8.96862,8.77365,8.96862,578.0,,
2000-02-02,-25.694065,8.58843,8.79315,8.58843,8.79315,439.0,,
2000-02-03,-25.081604,8.38371,8.57868,8.38371,8.57868,241.0,,
2000-02-04,-24.964924,8.344710000000001,8.388580000000001,8.344710000000001,8.388580000000001,490.0,,
2000-02-07,-25.081604,8.38371,8.38371,8.28622,8.344710000000001,1110.0,,
2000-02-08,-25.752373,8.60792,8.60792,8.28622,8.28622,384.0,,
2000-02-09,-24.78994,8.28622,8.52994,8.28622,8.52994,180.0,,
2000-02-10,-24.323326,8.13025,8.19849,8.13025,8.19849,138.0,,
2000-02-11,-24.089998,8.05226,8.18874,8.05226,8.18874,155.0,,
2000-02-14,-24.20665,8.09125,8.09125,8.09125,8.09125,112.0,,
2000-02-15,-24.498312,8.18874,8.18874,8.09125,8.09125,323.0,,
2000-02-16,-23.915016,7.99377,8.04251,7.99377,8.04251,743.0,,
2000-02-17,-23.244217000000006,7.76955,7.99377,7.76955,7.99377,879.0,,
2000-02-18,-22.748432,7.60383,7.7988,7.60383,7.76955,234.0,,
2000-02-21,-23.331722,7.7988,7.7988,7.32112,7.32112,493.0,,
2000-02-22,-23.565046,7.87679,8.28622,7.87679,8.28622,261.0,,
2000-02-23,-23.331722,7.7988,7.857289999999999,7.7988,7.857289999999999,262.0,,
2000-02-24,-25.519077,8.52994,8.52994,8.52994,8.52994,159.0,,
2000-02-25,-25.854448,8.64204,8.64204,7.847539999999999,8.57868,332.0,,
2000-02-28,-24.07543,8.04739,8.04739,8.04739,8.04739,177.0,,
2000-02-29,-23.331722,7.7988,8.04739,7.7988,8.04739,224.0,,
2000-03-01,-23.360893,7.80855,7.80855,7.80855,7.80855,90.0,,
2000-03-02,-23.331722,7.7988,7.80855,7.7988,7.80855,1187.0,,
2000-03-03,-22.660925,7.57458,7.80855,7.57458,7.60383,1431.0,,
2000-03-06,-22.165136,7.4088600000000016,7.5648300000000015,7.4088600000000016,7.5648300000000015,564.0,,
2000-03-07,-21.873472,7.31137,7.4576,7.31137,7.369860000000001,1031.0,,
2000-03-08,-21.29018,7.1164,7.31137,6.97018,7.2626300000000015,697.0,,
2000-03-09,-22.165136,7.4088600000000016,7.4966,7.31625,7.31625,570.0,,
2000-03-10,-22.485937,7.516089999999997,7.59408,7.516089999999997,7.59408,123.0,,
2000-03-13,-23.273388,7.7793,7.7793,7.7793,7.7793,341.0,,
2000-03-14,-23.623352,7.89628,7.89628,7.7793,7.7793,152.0,,
2000-03-15,-24.10457,8.05713,8.05713,8.05713,8.05713,129.0,,
2000-03-16,-23.710861,7.92553,8.28135,7.89628,7.89628,285.0,,
2000-03-17,-23.915016,7.99377,8.00352,7.99377,8.00352,103.0,,
2000-03-20,-24.425396,8.16437,8.16437,7.99377,7.99377,231.0,,
2000-03-21,-23.929585,7.998639999999999,7.998639999999999,7.99377,7.99377,155.0,,
2000-03-22,-24.498312,8.18874,8.28135,8.18874,8.28135,200.0,,
2000-03-23,-24.673288,8.24723,8.24723,8.18874,8.18874,229.0,,
2000-03-24,-23.74003,7.93528,7.93528,7.93528,7.93528,21.0,,
2000-03-27,-23.623352,7.89628,7.89628,7.89628,7.89628,160.0,,
2000-03-28,-23.331722,7.7988,7.7988,7.7988,7.7988,108.0,,
2000-03-29,-23.331722,7.7988,7.99377,7.7988,7.7988,290.0,,
2000-03-30,-22.748432,7.60383,7.7988,7.60383,7.7988,130.0,,
2000-03-31,-22.748432,7.60383,7.7988,7.60383,7.7988,0.0,,
2000-04-03,-22.777599,7.613580000000002,7.7988,7.613580000000002,7.7988,0.0,,
2000-04-04,-23.040064,7.70131,7.7988,7.60383,7.60383,248.0,,
2000-04-05,-23.054665,7.7061899999999985,7.7061899999999985,7.7061899999999985,7.7061899999999985,202.0,,
2000-04-06,-23.040064,7.70131,7.70131,7.70131,7.70131,32.0,,
2000-04-07,-23.040064,7.70131,7.70131,7.70131,7.70131,26.0,,
2000-04-10,-22.748432,7.60383,7.70131,7.60383,7.60383,287.0,,
2000-04-11,-21.946413,7.33575,7.520969999999997,7.33575,7.520969999999997,827.0,,
2000-04-12,-21.581846,7.213889999999999,7.31137,7.17002,7.31137,490.0,,
2000-04-13,-21.581846,7.213889999999999,7.213889999999999,7.1164,7.16515,2359.0,,
2000-04-14,-21.29018,7.1164,7.1164,7.1164,7.1164,122.0,,
2000-04-17,-20.998547,7.01892,7.01892,6.93118,6.9458100000000025,518.0,,
2000-04-18,-21.34852,7.1359,7.1359,7.1164,7.1164,34.0,,
2000-04-19,-21.29018,7.1164,7.1164,7.1164,7.1164,161.0,,
2000-04-20,-21.873472,7.31137,7.61845,7.31137,7.61845,31.0,,
