Date,Adj Close,Close,High,Low,Open,Volume,action,value
2008-06-13,153.939392,158.75,159.75,156.25,156.25,2704.0,,
2008-06-16,152.484848,157.25,158.75,156.25,156.25,732.0,,
2008-06-17,151.515152,156.25,156.75,156.25,156.25,1840.0,,
2008-06-18,152.0,156.75,156.75,156.25,156.25,256.0,,
2008-06-19,151.515152,156.25,156.75,156.25,156.25,304.0,,
2008-06-20,151.515152,156.25,156.75,156.25,156.25,1396.0,,
2008-06-23,151.515152,156.25,156.75,156.25,156.75,900.0,,
2008-06-24,151.515152,156.25,156.25,156.25,156.25,3460.0,,
2008-06-25,149.090912,153.75,156.25,153.75,156.25,476.0,,
2008-06-26,146.181824,150.75,152.5,150.0,152.5,108.0,,
2008-06-27,145.454544,150.0,150.75,150.0,150.75,60.0,,
2008-06-30,149.090912,153.75,153.75,153.75,153.75,68.0,,
2008-07-01,147.878799,152.5,152.5,148.75,150.0,1144.0,,
2008-07-02,139.636368,144.0,150.0,144.0,147.5,28.0,,
2008-07-03,145.454544,150.0,150.0,143.75,147.5,132.0,,
2008-07-04,145.454544,150.0,150.0,143.75,150.0,12.0,,
2008-07-07,144.242432,148.75,150.0,143.75,150.0,64.0,,
2008-07-08,139.393936,143.75,148.75,143.75,148.75,340.0,,
2008-07-09,139.393936,143.75,144.5,143.75,143.75,1280.0,,
2008-07-10,133.33334399999998,137.5,143.75,131.25,143.75,448.0,,
2008-07-11,133.33334399999998,137.5,137.5,137.5,137.5,0.0,,
2008-07-14,130.909088,135.0,135.0,127.5,127.5,20.0,,
2008-07-15,121.212128,125.0,127.5,125.0,127.5,24.0,,
2008-07-16,121.212128,125.0,125.0,119.0,122.5,80.0,,
2008-07-17,123.636368,127.5,135.0,127.5,135.0,0.0,,
2008-07-18,121.212128,125.0,127.5,125.0,127.5,12.0,,
2008-07-21,121.212128,125.0,125.0,125.0,125.0,8.0,,
2008-07-22,133.33334399999998,137.5,141.25,137.5,141.25,292.0,,
2008-07-23,126.060608,130.0,137.5,130.0,130.0,16.0,,
2008-07-24,128.484848,132.5,132.5,130.0,130.0,12.0,,
2008-07-25,128.484848,132.5,132.5,130.0,132.5,72.0,,
2008-07-28,128.484848,132.5,145.0,132.5,132.5,480.0,,
2008-07-29,129.696976,133.75,140.0,132.5,132.5,48.0,,
2008-07-30,144.242432,148.75,153.0,140.5,143.75,396.0,,
2008-07-31,138.181824,142.5,159.0,142.5,150.0,752.0,,
2008-08-01,145.454544,150.0,158.5,146.5,158.5,148.0,,
2008-08-04,146.666672,151.25,157.5,151.25,157.5,20.0,,
2008-08-05,147.878799,152.5,152.5,152.5,152.5,4.0,,
2008-08-06,152.72728,157.5,157.5,155.0,157.25,116.0,,
2008-08-07,152.72728,157.5,158.75,157.25,157.25,212.0,,
2008-08-08,148.363647,153.0,157.0,152.75,157.0,180.0,,
2008-08-11,153.939392,158.75,158.75,157.5,157.5,40.0,,
2008-08-12,153.939392,158.75,158.75,158.75,158.75,28.0,,
2008-08-13,146.666672,151.25,158.75,151.25,158.75,72.0,,
2008-08-14,145.454544,150.0,150.0,150.0,150.0,80.0,,
2008-08-15,146.666672,151.25,158.75,151.25,158.75,0.0,,
2008-08-18,153.939392,158.75,158.75,151.25,151.25,64.0,,
2008-08-19,156.363647,161.25,161.25,160.0,160.0,172.0,,
2008-08-20,157.57576,162.5,162.5,160.0,162.0,608.0,,
2008-08-21,160.0,165.0,165.0,164.75,164.75,28.0,,
2008-08-22,160.0,165.0,182.5,162.5,166.5,1328.0,,
2008-08-25,163.393951,168.5,168.5,168.5,168.5,1.0,,
2008-08-26,162.666672,167.75,167.75,167.5,167.5,24.0,,
2008-08-27,161.454544,166.5,170.5,166.5,167.5,88.0,,
2008-08-28,166.060608,171.25,172.25,161.25,172.25,104.0,,
2008-08-29,162.42424,167.5,171.25,165.25,171.25,28.0,,
2008-09-01,160.484848,165.5,167.25,165.5,167.25,0.0,,
2008-09-02,162.42424,167.5,167.5,165.5,165.5,28.0,,
2008-09-03,162.42424,167.5,167.5,165.5,165.5,80.0,,
2008-09-04,157.81819199999995,162.75,167.5,162.75,167.5,4.0,,
2008-09-05,157.81819199999995,162.75,169.75,162.75,162.75,48.0,,
2008-09-08,157.81819199999995,162.75,162.75,162.75,162.75,24.0,,
2008-09-09,157.81819199999995,162.75,166.0,162.75,166.0,32.0,,
2008-09-10,155.15152,160.0,162.75,160.0,162.75,148.0,,
2008-09-11,157.57576,162.5,162.5,156.25,159.0,48.0,,
2008-09-12,148.606064,153.25,153.25,153.25,153.25,2.0,,
2008-09-15,145.939392,150.5,155.0,150.5,153.75,60.0,,
2008-09-16,145.454544,150.0,150.25,150.0,150.25,96.0,,
2008-09-17,139.636368,144.0,144.0,144.0,144.0,1.0,,
2008-09-18,150.060608,154.75,154.75,147.5,147.5,12.0,,
2008-09-19,145.454544,150.0,154.75,150.0,154.75,0.0,,
2008-09-22,150.060608,154.75,154.75,154.75,154.75,32.0,,
2008-09-23,143.030304,147.5,150.0,147.5,150.0,20.0,,
2008-09-24,138.181824,142.5,147.5,142.5,147.5,8.0,,
2008-09-25,142.78788799999995,147.25,147.25,143.75,143.75,16.0,,
2008-09-26,134.545456,138.75,138.75,137.5,137.75,44.0,,
2008-09-29,134.545456,138.75,138.75,137.5,137.5,76.0,,
2008-09-30,139.393936,143.75,143.75,135.0,135.0,88.0,,
2008-10-01,126.78788,130.75,142.5,130.75,142.5,0.0,,
2008-10-02,126.303032,130.25,141.25,130.25,141.25,56.0,,
2008-10-03,127.515152,131.5,131.5,131.25,131.25,40.0,,
2008-10-06,126.060608,130.0,133.75,130.0,132.5,48.0,,
2008-10-07,126.303032,130.25,133.75,130.25,133.75,0.0,,
2008-10-08,122.42424799999999,126.25,130.0,125.0,130.0,948.0,,
2008-10-09,133.33334399999998,137.5,162.5,126.25,126.25,116.0,,
2008-10-10,121.454552,125.25,125.25,125.0,125.0,84.0,,
2008-10-13,127.272728,131.25,131.25,131.25,131.25,932.0,,
2008-10-14,127.515152,131.5,131.5,131.25,131.25,40.0,,
2008-10-15,126.060608,130.0,131.25,130.0,131.25,308.0,,
2008-10-16,108.84848799999999,112.25,126.25,101.25,126.25,600.0,,
2008-10-17,98.181824,101.25,105.75,101.25,102.75,184.0,,
2008-10-20,96.0,99.0,102.5,88.25,100.0,64.0,,
2008-10-21,93.333336,96.25,97.5,96.0,97.5,64.0,,
2008-10-22,91.15152,94.0,94.0,94.0,94.0,20.0,,
2008-10-23,88.242424,91.0,91.0,86.5,90.0,556.0,,
2008-10-24,85.090912,87.75,97.5,86.5,86.5,28.0,,
2008-10-27,89.696976,92.5,100.0,87.5,87.5,64.0,,
2008-10-28,94.545456,97.5,97.5,97.5,97.5,12.0,,
2008-10-29,121.212128,125.0,125.0,97.5,97.5,188.0,,
2008-10-30,121.212128,125.0,125.0,125.0,125.0,48.0,,
2008-10-31,120.0,123.75,125.0,112.5,125.0,36.0,,
2008-11-03,126.060608,130.0,130.0,125.0,125.0,312.0,,
2008-11-04,121.212128,125.0,125.0,122.5,125.0,336.0,,
2008-11-05,121.212128,125.0,129.75,125.0,125.0,96.0,,
2008-11-06,101.818184,105.0,125.0,105.0,125.0,296.0,,
2008-11-07,112.0,115.5,115.5,108.75,108.75,32.0,,
2008-11-10,121.212128,125.0,125.0,123.75,123.75,20.0,,
2008-11-11,121.212128,125.0,125.0,125.0,125.0,40.0,,
2008-11-12,121.212128,125.0,125.0,125.0,125.0,4.0,,
2008-11-13,118.78788,122.5,122.5,122.5,122.5,8.0,,
2008-11-14,120.0,123.75,123.75,123.5,123.5,20.0,,
2008-11-17,109.09091200000002,112.5,122.5,112.5,122.5,0.0,,
2008-11-18,106.666672,110.0,110.0,110.0,110.0,24.0,,
2008-11-19,100.606064,103.75,112.5,100.0,112.5,156.0,,
2008-11-20,93.333336,96.25,100.0,96.25,100.0,44.0,,
2008-11-21,92.121216,95.0,112.5,94.75,112.5,136.0,,
2008-11-24,84.848488,87.5,92.5,78.75,92.5,400.0,,
2008-11-25,84.606064,87.25,96.0,83.75,96.0,380.0,,
2008-11-26,84.606064,87.25,87.25,87.25,87.25,28.0,,
2008-11-27,76.36364,78.75,87.5,78.75,87.5,236.0,,
2008-11-28,72.484848,74.75,85.0,74.75,80.5,1148.0,,
2008-12-01,74.90909599999998,77.25,77.25,77.25,77.25,36.0,,
2008-12-02,72.727272,75.0,85.0,75.0,79.0,88.0,,
2008-12-03,80.0,82.5,82.5,82.5,82.5,12.0,,
2008-12-04,78.78788,81.25,81.25,81.0,81.0,12.0,,
2008-12-05,76.36364,78.75,78.75,78.0,78.75,104.0,,
2008-12-08,80.0,82.5,82.5,78.75,78.75,36.0,,
2008-12-09,79.515152,82.0,82.0,81.25,81.25,16.0,,
2008-12-10,79.515152,82.0,82.0,82.0,82.0,8.0,,
2008-12-11,78.303032,80.75,82.0,80.75,82.0,36.0,,
2008-12-12,77.57576,80.0,80.0,80.0,80.0,4.0,,
2008-12-15,78.303032,80.75,80.75,80.75,80.75,12.0,,
2008-12-16,78.78788,81.25,81.25,80.75,80.75,40.0,,
2008-12-17,78.545456,81.0,81.0,81.0,81.0,16.0,,
2008-12-18,78.78788,81.25,81.25,78.75,81.0,52.0,,
2008-12-19,76.36364,78.75,81.0,78.75,81.0,60.0,,
2008-12-22,80.727272,83.25,83.25,81.25,81.25,40.0,,
2008-12-23,80.242424,82.75,82.75,78.75,78.75,4.0,,
2008-12-24,80.0,82.5,82.5,82.25,82.25,16.0,,
2008-12-29,76.36364,78.75,83.25,76.5,82.5,60.0,,
2008-12-30,73.9394,76.25,80.75,76.25,80.75,48.0,,
2008-12-31,73.454544,75.75,77.5,75.75,77.5,44.0,,
2009-01-02,78.303032,80.75,81.0,78.75,80.0,116.0,,
2009-01-05,79.272728,81.75,82.5,80.5,82.0,232.0,,
2009-01-06,80.0,82.5,82.5,81.0,82.0,260.0,,
2009-01-07,79.757576,82.25,82.5,82.25,82.25,32.0,,
2009-01-08,80.0,82.5,82.5,82.5,82.5,12.0,,
2009-01-09,78.78788,81.25,81.25,81.25,81.25,16.0,,
2009-01-12,84.848488,87.5,87.5,82.5,82.5,24.0,,
2009-01-13,84.848488,87.5,87.5,87.5,87.5,4.0,,
2009-01-14,84.606064,87.25,87.5,87.0,87.0,32.0,,
2009-01-15,83.636368,86.25,87.5,86.25,87.25,48.0,,
2009-01-16,82.42424799999998,85.0,85.0,85.0,85.0,2.0,,
2009-01-19,78.78788,81.25,81.25,81.25,81.25,24.0,,
2009-01-20,82.42424799999998,85.0,85.0,77.5,81.25,72.0,,
2009-01-21,84.606064,87.25,87.25,77.5,77.5,128.0,,
2009-01-22,84.121216,86.75,86.75,86.75,86.75,2.0,,
2009-01-23,83.636368,86.25,86.5,80.0,86.5,52.0,,
2009-01-26,82.90909599999998,85.5,85.5,78.0,78.0,28.0,,
2009-01-27,84.121216,86.75,86.75,83.75,84.0,8.0,,
2009-01-28,84.121216,86.75,86.75,86.75,86.75,8.0,,
2009-01-29,83.636368,86.25,86.25,83.75,83.75,8.0,,
2009-01-30,83.636368,86.25,86.75,86.25,86.25,204.0,,
2009-02-02,84.606064,87.25,87.25,82.5,83.75,64.0,,
2009-02-03,90.181824,93.0,93.0,87.25,87.75,272.0,,
2009-02-04,88.969696,91.75,93.0,87.5,93.0,76.0,,
2009-02-05,89.212128,92.0,92.0,87.5,87.75,28.0,,
2009-02-06,89.696976,92.5,92.5,92.0,92.0,40.0,,
2009-02-09,89.696976,92.5,92.5,92.5,92.5,32.0,,
2009-02-10,89.696976,92.5,92.5,92.5,92.5,4.0,,
2009-02-11,89.696976,92.5,92.75,92.5,92.75,20.0,,
2009-02-12,89.696976,92.5,93.0,90.0,92.5,68.0,,
2009-02-13,90.181824,93.0,93.0,93.0,93.0,12.0,,
2009-02-16,89.696976,92.5,92.5,90.5,92.25,44.0,,
2009-02-17,89.696976,92.5,92.5,88.25,92.0,124.0,,
2009-02-18,91.393944,94.25,94.5,92.5,92.5,380.0,,
2009-02-19,91.636368,94.5,94.5,91.25,91.25,4.0,,
2009-02-20,91.636368,94.5,94.5,92.5,94.25,240.0,,
2009-02-23,94.303032,97.25,97.5,93.5,94.5,172.0,,
2009-02-24,96.969696,100.0,105.0,94.75,94.75,376.0,,
2009-02-25,101.818184,105.0,106.25,102.25,102.25,68.0,,
2009-02-26,104.242424,107.5,107.5,106.0,107.5,116.0,,
2009-02-27,105.454552,108.75,110.5,108.75,110.5,8.0,,
2009-03-02,104.242424,107.5,107.5,105.0,107.5,196.0,,
2009-03-03,104.242424,107.5,107.5,95.0,107.5,528.0,,
2009-03-04,98.90909599999999,102.0,107.0,102.0,107.0,0.0,,
2009-03-05,104.0,107.25,107.25,100.0,102.5,40.0,,
2009-03-06,104.0,107.25,107.25,95.25,106.75,116.0,,
2009-03-09,104.0,107.25,107.25,100.5,102.5,36.0,,
2009-03-10,104.242424,107.5,107.5,107.5,107.5,4.0,,
2009-03-11,104.242424,107.5,107.5,106.25,106.25,8.0,,
2009-03-12,99.39394399999999,102.5,107.25,102.5,107.25,0.0,,
2009-03-13,104.242424,107.5,107.5,102.5,107.25,60.0,,
2009-03-16,101.818184,105.0,106.25,102.25,102.5,192.0,,
2009-03-17,98.909096,102.0,102.5,95.5,102.5,208.0,,
2009-03-18,98.90909599999999,102.0,102.0,95.5,101.75,32.0,,
2009-03-19,93.090912,96.0,102.0,96.0,102.0,0.0,,
2009-03-20,98.90909599999999,102.0,102.0,101.75,101.75,20.0,,
2009-03-23,98.424248,101.5,102.0,100.0,100.0,72.0,,
2009-03-24,97.9394,101.0,101.0,100.0,100.0,392.0,,
2009-03-25,98.181824,101.25,101.75,100.0,101.0,44.0,,
2009-03-26,96.969696,100.0,101.25,100.0,101.25,4.0,,
2009-03-27,98.42424799999999,101.5,101.5,100.0,100.0,112.0,,
2009-03-30,98.666672,101.75,101.75,98.75,101.5,368.0,,
2009-03-31,99.15151999999999,102.25,102.5,99.5,100.25,244.0,,
2009-04-01,98.90909599999999,102.0,102.0,100.0,102.0,28.0,,
2009-04-02,98.90909599999999,102.0,102.0,100.0,101.25,80.0,,
2009-04-03,96.969696,100.0,102.0,100.0,102.0,20.0,,
2009-04-06,96.969696,100.0,100.0,100.0,100.0,40.0,,
2009-04-07,99.15152,102.25,104.5,100.25,100.25,384.0,,
2009-04-08,101.333336,104.5,105.0,104.5,105.0,2.0,,
2009-04-09,96.969696,100.0,104.5,100.0,104.5,0.0,,
2009-04-14,100.848488,104.0,104.0,103.75,104.0,68.0,,
2009-04-15,100.848488,104.0,104.0,103.75,103.75,48.0,,
2009-04-16,103.272728,106.5,107.0,103.75,103.75,112.0,,
2009-04-17,103.272728,106.5,108.75,106.25,107.0,392.0,,
2009-04-20,102.303032,105.5,105.5,105.5,105.5,28.0,,
2009-04-21,104.72728,108.0,108.25,103.25,103.25,48.0,,
2009-04-22,105.212128,108.5,108.75,108.0,108.0,16.0,,
