Date,Adj Close,Close,High,Low,Open,Volume,action,value
2000-01-04,0.320516,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.0,,
2000-01-05,0.30453600000000003,0.667,0.667,0.667,0.667,0.0,,
2000-01-06,0.289925,0.635,0.635,0.635,0.635,2200.0,,
2000-01-07,0.283077,0.62,0.62,0.62,0.62,10.0,,
2000-01-10,0.283077,0.62,0.63,0.62,0.63,0.0,,
2000-01-11,0.283077,0.62,0.62,0.62,0.62,0.0,,
2000-01-12,0.283077,0.62,0.62,0.62,0.62,500.0,,
2000-01-13,0.283077,0.62,0.63,0.62,0.63,0.0,,
2000-01-14,0.297231,0.6509999999999999,0.6509999999999999,0.6509999999999999,0.6509999999999999,0.0,,
2000-01-17,0.311841,0.6829999999999999,0.6829999999999999,0.6829999999999999,0.6829999999999999,0.0,,
2000-01-18,0.319603,0.7,0.7,0.7,0.7,50.0,,
2000-01-19,0.319603,0.7,0.7,0.7,0.7,0.0,,
2000-01-20,0.319603,0.7,0.7,0.7,0.7,30.0,,
2000-01-21,0.335583,0.735,0.735,0.735,0.735,0.0,,
2000-01-24,0.35202,0.7709999999999999,0.7709999999999999,0.7709999999999999,0.7709999999999999,0.0,,
2000-01-25,0.36937,0.809,0.809,0.809,0.809,0.0,,
2000-01-26,0.387633,0.8490000000000001,0.8490000000000001,0.8490000000000001,0.8490000000000001,0.0,,
2000-01-27,0.406352,0.89,0.89,0.89,0.89,1200.0,,
2000-01-28,0.386263,0.846,0.846,0.846,0.846,0.0,,
2000-01-31,0.367087,0.804,0.804,0.804,0.804,0.0,,
2000-02-01,0.38535,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.0,,
2000-02-02,0.366173,0.802,0.802,0.802,0.802,0.0,,
2000-02-03,0.34791,0.762,0.762,0.762,0.762,0.0,,
2000-02-04,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-07,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,280.0,,
2000-02-08,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,120.0,,
2000-02-09,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-10,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-11,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-14,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-15,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-16,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-17,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,60.0,,
2000-02-18,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-21,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-22,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-23,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-24,0.330561,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.0,,
2000-02-25,0.346997,0.76,0.76,0.76,0.76,0.0,,
2000-02-28,0.331017,0.725,0.725,0.725,0.725,160.0,,
2000-02-29,0.331017,0.725,0.725,0.725,0.725,0.0,,
2000-03-01,0.331017,0.725,0.725,0.725,0.725,0.0,,
2000-03-02,0.30590500000000004,0.67,0.725,0.67,0.725,0.0,,
2000-03-03,0.30590500000000004,0.67,0.725,0.67,0.725,0.0,,
2000-03-06,0.331017,0.725,0.725,0.725,0.725,100.0,,
2000-03-07,0.331017,0.725,0.725,0.725,0.725,320.0,,
2000-03-08,0.331017,0.725,0.725,0.725,0.725,40.0,,
2000-03-09,0.331017,0.725,0.8,0.725,0.8,0.0,,
2000-03-10,0.331017,0.725,0.8,0.725,0.8,0.0,,
2000-03-13,0.331017,0.725,0.8,0.725,0.8,0.0,,
2000-03-14,0.331017,0.725,0.725,0.725,0.725,0.0,,
2000-03-15,0.331017,0.725,0.725,0.725,0.725,290.0,,
2000-03-16,0.31458,0.6890000000000001,0.6890000000000001,0.6890000000000001,0.6890000000000001,0.0,,
2000-03-17,0.30590500000000004,0.67,0.67,0.67,0.67,710.0,,
2000-03-20,0.319603,0.7,0.8,0.7,0.8,0.0,,
2000-03-21,0.319603,0.7,0.8,0.7,0.8,0.0,,
2000-03-22,0.319603,0.7,0.8,0.7,0.8,0.0,,
2000-03-23,0.30590500000000004,0.67,0.8,0.67,0.8,0.0,,
2000-03-24,0.320973,0.703,0.703,0.703,0.703,0.0,,
2000-03-27,0.336953,0.738,0.738,0.738,0.738,0.0,,
2000-03-28,0.353389,0.774,0.774,0.774,0.774,0.0,,
2000-03-29,0.336953,0.738,0.738,0.738,0.738,500.0,,
2000-03-30,0.320516,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.0,,
2000-03-31,0.30453600000000003,0.667,0.667,0.667,0.667,0.0,,
2000-04-03,0.30590500000000004,0.67,0.67,0.67,0.67,40.0,,
2000-04-04,0.290839,0.637,0.637,0.637,0.637,0.0,,
2000-04-05,0.296774,0.65,0.65,0.65,0.65,200.0,,
2000-04-06,0.296774,0.65,0.65,0.65,0.65,100.0,,
2000-04-07,0.296774,0.65,0.75,0.65,0.75,0.0,,
2000-04-10,0.299057,0.655,0.75,0.655,0.75,0.0,,
2000-04-11,0.299057,0.655,0.655,0.655,0.655,1120.0,,
2000-04-12,0.299057,0.655,0.75,0.655,0.75,0.0,,
2000-04-13,0.299057,0.655,0.655,0.655,0.655,1780.0,,
2000-04-14,0.299057,0.655,0.655,0.655,0.655,1000.0,,
2000-04-17,0.296774,0.65,0.75,0.65,0.75,0.0,,
