Symbol,Date,Close,High,Low,Open,Volume
XBRU:COFP1,2008-04-08,131.0,137.0,131.0,137.0,0
XBRU:COFP1,2008-04-09,131.0,137.0,131.0,137.0,0
XBRU:COFP1,2008-04-10,131.0,137.0,131.0,137.0,0
XBRU:COFP1,2008-04-11,131.0,137.0,131.0,137.0,0
XBRU:COFP1,2008-04-14,137.0,137.0,137.0,137.0,300
XBRU:COFP1,2008-04-15,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-16,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-17,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-18,133.8,137.0,133.8,137.0,0
XBRU:COFP1,2008-04-21,133.8,137.0,133.8,137.0,0
XBRU:COFP1,2008-04-22,133.8,137.0,133.8,137.0,0
XBRU:COFP1,2008-04-23,129.0,129.0,129.0,129.0,1957
XBRU:COFP1,2008-04-24,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-25,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-28,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-29,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-04-30,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-05-01,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-05-02,125.0,137.0,125.0,137.0,0
XBRU:COFP1,2008-05-05,130.0,137.0,130.0,137.0,0
XBRU:COFP1,2008-05-06,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-07,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-08,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-09,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-12,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-13,124.0,136.0,124.0,136.0,0
XBRU:COFP1,2008-05-14,126.0,136.0,126.0,136.0,0
XBRU:COFP1,2008-05-15,123.0,136.0,123.0,136.0,0
XBRU:COFP1,2008-05-16,122.0,136.0,122.0,136.0,0
XBRU:COFP1,2008-05-19,123.9,136.0,123.9,136.0,0
XBRU:COFP1,2008-05-20,123.9,136.0,123.9,136.0,0
XBRU:COFP1,2008-05-21,118.0,136.0,118.0,136.0,0
XBRU:COFP1,2008-05-22,118.0,136.0,118.0,136.0,0
XBRU:COFP1,2008-05-23,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-05-26,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-05-27,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-05-28,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-05-29,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-05-30,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-02,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-03,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-04,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-05,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-06,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-09,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-10,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-11,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-12,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-13,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-16,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-17,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-18,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-19,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-20,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-23,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-24,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-25,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-26,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-27,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-06-30,115.0,136.0,115.0,136.0,0
XBRU:COFP1,2008-07-01,110.0,116.5,110.0,116.5,0
XBRU:COFP1,2008-07-02,112.0,117.5,112.0,117.5,0
XBRU:COFP1,2008-07-03,110.0,116.0,110.0,116.0,0
XBRU:COFP1,2008-07-04,112.5,118.0,112.5,118.0,0
XBRU:COFP1,2008-07-07,112.3,117.5,112.3,117.5,0
XBRU:COFP1,2008-07-08,110.8,117.5,110.8,117.5,0
XBRU:COFP1,2008-07-09,110.8,117.5,110.8,117.5,0
XBRU:COFP1,2008-07-10,110.8,117.5,110.8,117.5,0
XBRU:COFP1,2008-07-11,110.8,117.5,110.8,117.5,0
XBRU:COFP1,2008-07-14,110.8,112.0,110.8,112.0,0
XBRU:COFP1,2008-07-15,129.0,129.0,129.0,129.0,0
