Date,Symbol,Close,High,Low,Open,Volume
2017-10-04,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-05,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-06,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-09,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-10,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-11,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-12,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-13,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-16,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-17,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-18,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-19,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-20,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-23,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-24,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-25,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-26,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-27,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-30,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-10-31,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-01,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-02,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-03,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-06,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-07,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-08,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-09,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-10,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-13,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-14,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-15,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-16,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-17,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-20,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-21,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-22,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-23,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-24,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-27,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-28,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-29,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-11-30,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-01,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-04,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-05,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-06,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-07,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-08,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-11,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-12,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-13,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-14,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-15,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-18,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-19,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-20,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-21,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-22,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-25,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-26,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-27,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-28,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2017-12-29,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-01,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-02,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-03,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-04,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-05,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-08,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-09,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-10,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-11,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-12,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-15,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-16,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-17,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-18,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-19,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-22,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-23,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-24,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-25,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-26,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-29,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-30,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-01-31,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-01,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-02,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-05,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-06,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-07,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-08,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
2018-02-09,XBRU:NYR,5.8,6.002000000000002,5.68,6.002000000000002,0
