Date,Close,High,Low,Open,Volume
2010-06-14,285.0,285.0,285.0,285.0,0
2010-06-15,285.0,285.0,285.0,285.0,0
2010-06-16,285.0,285.0,285.0,285.0,0
2010-06-17,285.0,285.0,285.0,285.0,0
2010-06-18,285.0,285.0,285.0,285.0,0
2010-06-21,285.0,285.0,285.0,285.0,0
2010-06-22,285.0,285.0,285.0,285.0,0
2010-06-23,285.0,285.0,285.0,285.0,0
2010-06-24,285.0,285.0,285.0,285.0,0
2010-06-25,285.0,285.0,285.0,285.0,0
2010-06-28,285.0,285.0,285.0,285.0,0
2010-06-29,285.0,285.0,285.0,285.0,0
2010-06-30,285.0,285.0,285.0,285.0,0
2010-07-01,285.0,285.0,285.0,285.0,0
2010-07-02,285.0,285.0,285.0,285.0,0
2010-07-05,285.0,285.0,285.0,285.0,0
2010-07-06,285.0,285.0,285.0,285.0,0
2010-07-07,285.0,285.0,285.0,285.0,0
2010-07-08,285.0,285.0,285.0,285.0,0
2010-07-09,285.0,285.0,285.0,285.0,0
2010-07-12,285.0,285.0,285.0,285.0,0
2010-07-13,285.0,285.0,285.0,285.0,0
2010-07-14,285.0,285.0,285.0,285.0,0
2010-07-15,285.0,285.0,285.0,285.0,0
2010-07-16,285.0,285.0,285.0,285.0,0
2010-07-19,285.0,285.0,285.0,285.0,0
2010-07-20,285.0,285.0,285.0,285.0,0
2010-07-21,285.0,285.0,285.0,285.0,0
2010-07-22,285.0,285.0,285.0,285.0,0
2010-07-23,285.0,285.0,285.0,285.0,0
2010-07-26,285.0,285.0,285.0,285.0,0
2010-07-27,285.0,285.0,285.0,285.0,0
2010-07-28,285.0,285.0,285.0,285.0,0
2010-07-29,285.0,285.0,285.0,285.0,0
2010-07-30,285.0,285.0,285.0,285.0,0
2010-08-02,285.0,285.0,285.0,285.0,0
2010-08-03,285.0,285.0,285.0,285.0,0
2010-08-04,285.0,285.0,285.0,285.0,0
2010-08-05,285.0,285.0,285.0,285.0,0
2010-08-06,285.0,285.0,285.0,285.0,0
2010-08-09,285.0,285.0,285.0,285.0,0
2010-08-10,285.0,285.0,285.0,285.0,0
2010-08-11,285.0,285.0,285.0,285.0,0
2010-08-12,285.0,285.0,285.0,285.0,0
2010-08-13,285.0,285.0,285.0,285.0,0
2010-08-16,285.0,285.0,285.0,285.0,0
2010-08-17,285.0,285.0,285.0,285.0,0
2010-08-18,285.0,285.0,285.0,285.0,0
2010-08-19,285.0,285.0,285.0,285.0,0
2010-08-20,285.0,285.0,285.0,285.0,0
2010-08-23,285.0,285.0,285.0,285.0,0
2010-08-24,285.0,285.0,285.0,285.0,0
2010-08-25,285.0,285.0,285.0,285.0,0
2010-08-26,285.0,285.0,285.0,285.0,0
2010-08-27,285.0,285.0,285.0,285.0,0
2010-08-30,285.0,285.0,285.0,285.0,0
2010-08-31,285.0,285.0,285.0,285.0,0
2010-09-01,285.0,285.0,285.0,285.0,0
2010-09-02,285.0,285.0,285.0,285.0,0
2010-09-03,285.0,285.0,285.0,285.0,0
2010-09-06,285.0,285.0,285.0,285.0,0
2010-09-07,285.0,285.0,285.0,285.0,0
2010-09-08,285.0,285.0,285.0,285.0,0
2010-09-09,285.0,285.0,285.0,285.0,0
2010-09-10,285.0,285.0,285.0,285.0,0
2010-09-13,285.0,285.0,285.0,285.0,0
2010-09-14,285.0,285.0,285.0,285.0,0
2010-09-15,285.0,285.0,285.0,285.0,0
2010-09-16,285.0,285.0,285.0,285.0,0
