Date,Close,High,Low,Open,Volume
2001-10-15,226.1,226.1,226.1,226.1,11
2001-10-16,226.1,226.1,226.1,226.1,0
2001-10-17,226.0,226.0,226.0,226.0,25
2001-10-18,226.0,226.0,226.0,226.0,0
2001-10-19,226.0,226.0,226.0,226.0,0
2001-10-22,226.0,226.0,226.0,226.0,0
2001-10-23,226.0,226.0,226.0,226.0,0
2001-10-24,226.0,226.0,226.0,226.0,0
2001-10-25,226.0,226.0,226.0,226.0,0
2001-10-26,230.0,230.0,230.0,230.0,25
2001-10-29,230.0,230.0,230.0,230.0,0
2001-10-30,230.0,230.0,230.0,230.0,25
2001-10-31,230.0,230.0,230.0,230.0,0
2001-11-01,230.0,230.0,230.0,230.0,0
2001-11-02,230.0,230.0,230.0,230.0,0
2001-11-05,232.0,232.0,232.0,232.0,10
2001-11-06,234.0,234.0,234.0,234.0,25
2001-11-07,234.9,234.9,234.9,234.9,10
2001-11-08,234.9,234.9,234.9,234.9,0
2001-11-09,234.9,234.9,234.9,234.9,0
2001-11-12,234.0,234.0,234.0,234.0,45
2001-11-13,234.0,234.0,234.0,234.0,0
2001-11-14,234.0,234.0,234.0,234.0,0
2001-11-15,234.0,234.0,234.0,234.0,0
2001-11-16,234.0,234.0,234.0,234.0,0
2001-11-19,235.0,235.0,235.0,235.0,10
2001-11-20,235.0,235.0,235.0,235.0,0
2001-11-21,235.0,235.0,235.0,235.0,0
2001-11-22,235.0,235.0,235.0,235.0,0
2001-11-23,234.0,234.0,234.0,234.0,25
2001-11-26,238.5,238.5,238.5,238.5,120
2001-11-27,230.0,230.0,230.0,230.0,30
2001-11-28,230.0,230.0,230.0,230.0,0
2001-11-29,230.0,230.0,230.0,230.0,0
2001-11-30,230.0,230.0,230.0,230.0,0
2001-12-03,230.0,230.0,230.0,230.0,30
2001-12-04,230.1,230.1,230.1,230.1,25
2001-12-05,234.0,234.0,234.0,234.0,5
2001-12-06,234.0,234.0,234.0,234.0,0
2001-12-07,234.0,234.0,234.0,234.0,0
2001-12-10,235.0,235.0,235.0,235.0,40
2001-12-11,235.0,235.0,235.0,235.0,0
2001-12-12,235.0,235.0,235.0,235.0,0
2001-12-13,235.0,235.0,235.0,235.0,0
2001-12-14,235.0,235.0,235.0,235.0,12
2001-12-17,235.0,235.0,235.0,235.0,0
2001-12-18,234.5,234.5,234.5,234.5,10
2001-12-19,235.5,235.5,235.5,235.5,86
2001-12-20,235.5,235.5,235.5,235.5,0
2001-12-21,235.5,235.5,235.5,235.5,0
2001-12-24,239.0,239.0,239.0,239.0,85
2001-12-25,239.0,239.0,239.0,239.0,0
2001-12-26,239.0,239.0,239.0,239.0,0
2001-12-27,240.0,240.0,240.0,240.0,109
2001-12-28,240.0,240.0,240.0,240.0,30
2001-12-31,240.0,240.0,240.0,240.0,0
2002-01-01,240.0,240.0,240.0,240.0,0
2002-01-02,240.0,240.0,240.0,240.0,5
2002-01-03,240.0,240.0,240.0,240.0,0
2002-01-04,240.0,240.0,240.0,240.0,75
2002-01-07,235.3,235.3,235.3,235.3,10
