Symbol,Date,Close,High,Low,Open,Volume
XBRU:REI,2005-11-25,4.2,4.2,4.2,4.2,3900
XBRU:REI,2005-11-28,4.6,4.6,4.6,4.6,1800
XBRU:REI,2005-11-29,4.54,4.54,4.54,4.54,2700
XBRU:REI,2005-11-30,4.44,4.44,4.44,4.44,1500
XBRU:REI,2005-12-01,4.44,4.44,4.44,4.44,4400
XBRU:REI,2005-12-02,4.7,4.7,4.7,4.7,600
XBRU:REI,2005-12-05,4.45,4.45,4.45,4.45,500
XBRU:REI,2005-12-06,4.72,4.72,4.72,4.72,200
XBRU:REI,2005-12-07,4.72,4.72,4.72,4.72,500
XBRU:REI,2005-12-08,4.72,4.72,4.72,4.72,0
XBRU:REI,2005-12-09,4.65,4.65,4.65,4.65,100
XBRU:REI,2005-12-12,4.2,4.2,4.2,4.2,800
XBRU:REI,2005-12-13,4.1,4.1,4.1,4.1,600
XBRU:REI,2005-12-14,4.4,4.4,4.4,4.4,50
XBRU:REI,2005-12-15,4.43,4.43,4.43,4.43,200
XBRU:REI,2005-12-16,4.44,4.44,4.44,4.44,700
XBRU:REI,2005-12-19,4.45,4.45,4.45,4.45,400
XBRU:REI,2005-12-20,4.6,4.6,4.6,4.6,50
XBRU:REI,2005-12-21,4.6,4.6,4.6,4.6,700
XBRU:REI,2005-12-22,4.65,4.65,4.65,4.65,15
XBRU:REI,2005-12-23,4.7,4.7,4.7,4.7,100
XBRU:REI,2005-12-26,4.7,4.7,4.7,4.7,0
XBRU:REI,2005-12-27,4.71,4.71,4.71,4.71,100
XBRU:REI,2005-12-28,4.71,4.71,4.71,4.71,0
XBRU:REI,2005-12-29,4.7,4.7,4.7,4.7,200
XBRU:REI,2005-12-30,4.69,4.69,4.69,4.69,25
XBRU:REI,2006-01-02,4.69,4.69,4.69,4.69,0
XBRU:REI,2006-01-03,4.69,4.69,4.69,4.69,0
XBRU:REI,2006-01-04,5.0,5.0,5.0,5.0,1700
XBRU:REI,2006-01-05,5.43,5.43,5.43,5.43,1000
XBRU:REI,2006-01-06,5.25,5.25,5.25,5.25,1500
XBRU:REI,2006-01-09,5.41,5.41,5.41,5.41,50
XBRU:REI,2006-01-10,5.41,5.41,5.41,5.41,500
XBRU:REI,2006-01-11,5.4,5.4,5.4,5.4,50
XBRU:REI,2006-01-12,5.45,5.45,5.45,5.45,1300
XBRU:REI,2006-01-13,5.9,5.9,5.9,5.9,1800
XBRU:REI,2006-01-16,6.0,6.0,6.0,6.0,1500
XBRU:REI,2006-01-17,6.5,6.5,6.5,6.5,2200
XBRU:REI,2006-01-18,6.95,6.95,6.95,6.95,3300
XBRU:REI,2006-01-19,6.95,6.95,6.95,6.95,2100
XBRU:REI,2006-01-20,6.95,6.95,6.95,6.95,0
XBRU:REI,2006-01-23,8.4,8.4,8.4,8.4,3100
XBRU:REI,2006-01-24,8.4,8.4,8.4,8.4,4400
XBRU:REI,2006-01-25,8.5,8.5,8.5,8.5,1100
XBRU:REI,2006-01-26,9.1,9.1,9.1,9.1,800
XBRU:REI,2006-01-27,9.7,9.7,9.7,9.7,500
XBRU:REI,2006-01-30,10.67,10.67,10.67,10.67,1800
XBRU:REI,2006-01-31,10.67,10.67,10.67,10.67,0
XBRU:REI,2006-02-01,12.49,12.49,12.49,12.49,4800
XBRU:REI,2006-02-02,13.0,13.0,13.0,13.0,4700
XBRU:REI,2006-02-03,12.49,12.49,12.49,12.49,4400
XBRU:REI,2006-02-06,12.49,12.49,12.49,12.49,3200
XBRU:REI,2006-02-07,13.0,13.0,13.0,13.0,1100
XBRU:REI,2006-02-08,14.3,14.3,14.3,14.3,2900
XBRU:REI,2006-02-09,14.3,14.3,14.3,14.3,0
XBRU:REI,2006-02-10,14.3,14.3,14.3,14.3,0
XBRU:REI,2006-02-13,14.3,14.3,14.3,14.3,0
XBRU:REI,2006-02-14,20.0,20.0,20.0,20.0,4595
XBRU:REI,2006-02-15,21.0,21.0,21.0,21.0,7000
XBRU:REI,2006-02-16,21.0,21.0,21.0,21.0,3700
XBRU:REI,2006-02-17,21.0,21.0,21.0,21.0,2100
XBRU:REI,2006-02-20,20.9,20.9,20.9,20.9,1600
XBRU:REI,2006-02-21,19.5,19.5,19.5,19.5,900
XBRU:REI,2006-02-22,17.57,17.57,17.57,17.57,3300
XBRU:REI,2006-02-23,17.57,17.57,17.57,17.57,0
XBRU:REI,2006-02-24,17.5,17.5,17.5,17.5,3600
XBRU:REI,2006-02-27,17.5,17.5,17.5,17.5,13
XBRU:REI,2006-02-28,17.0,17.0,17.0,17.0,1200
XBRU:REI,2006-03-01,17.0,17.0,17.0,17.0,0
XBRU:REI,2006-03-02,15.31,15.31,15.31,15.31,1500
XBRU:REI,2006-03-03,15.2,15.2,15.2,15.2,1300
XBRU:REI,2006-03-06,15.2,15.2,15.2,15.2,1500
