Symbol,Date,Close,High,Low,Open,Volume
XBRU:ICE,2007-04-05,3.4,3.4,3.4,3.4,8900
XBRU:ICE,2007-04-06,3.4,3.4,3.4,3.4,0
XBRU:ICE,2007-04-09,3.4,3.4,3.4,3.4,0
XBRU:ICE,2007-04-10,3.57,3.57,3.57,3.57,3500
XBRU:ICE,2007-04-11,3.57,3.57,3.57,3.57,3590
XBRU:ICE,2007-04-12,3.5,3.5,3.5,3.5,1400
XBRU:ICE,2007-04-13,3.5,3.5,3.5,3.5,2200
XBRU:ICE,2007-04-16,3.45,3.45,3.45,3.45,5100
XBRU:ICE,2007-04-17,3.49,3.49,3.49,3.49,3000
XBRU:ICE,2007-04-18,3.48,3.48,3.48,3.48,2100
XBRU:ICE,2007-04-19,3.48,3.48,3.48,3.48,500
XBRU:ICE,2007-04-20,3.48,3.48,3.48,3.48,700
XBRU:ICE,2007-04-23,3.48,3.48,3.48,3.48,1500
XBRU:ICE,2007-04-24,3.47,3.47,3.47,3.47,100
XBRU:ICE,2007-04-25,3.4,3.4,3.4,3.4,3000
XBRU:ICE,2007-04-26,3.4,3.4,3.4,3.4,100
XBRU:ICE,2007-04-27,3.4,3.4,3.4,3.4,0
XBRU:ICE,2007-04-30,3.38,3.38,3.38,3.38,400
XBRU:ICE,2007-05-01,3.38,3.38,3.38,3.38,0
XBRU:ICE,2007-05-02,3.38,3.38,3.38,3.38,0
XBRU:ICE,2007-05-03,3.05,3.05,3.05,3.05,2500
XBRU:ICE,2007-05-04,3.05,3.05,3.05,3.05,0
XBRU:ICE,2007-05-07,3.05,3.05,3.05,3.05,0
XBRU:ICE,2007-05-08,3.05,3.05,3.05,3.05,0
XBRU:ICE,2007-05-09,3.09,3.09,3.09,3.09,300
XBRU:ICE,2007-05-10,3.2,3.2,3.2,3.2,1600
XBRU:ICE,2007-05-11,3.3,3.3,3.3,3.3,500
XBRU:ICE,2007-05-14,3.3,3.3,3.3,3.3,0
XBRU:ICE,2007-05-15,3.3,3.3,3.3,3.3,0
XBRU:ICE,2007-05-16,3.3,3.3,3.3,3.3,1000
XBRU:ICE,2007-05-17,3.3,3.3,3.3,3.3,1000
XBRU:ICE,2007-05-18,3.3,3.3,3.3,3.3,1000
XBRU:ICE,2007-05-21,3.3,3.3,3.3,3.3,0
XBRU:ICE,2007-05-22,3.3,3.3,3.3,3.3,100
XBRU:ICE,2007-05-23,3.25,3.25,3.25,3.25,50
XBRU:ICE,2007-05-24,3.25,3.25,3.25,3.25,0
XBRU:ICE,2007-05-25,3.25,3.25,3.25,3.25,0
XBRU:ICE,2007-05-28,3.1,3.1,3.1,3.1,200
XBRU:ICE,2007-05-29,3.2,3.2,3.2,3.2,100
XBRU:ICE,2007-05-30,3.2,3.2,3.2,3.2,0
XBRU:ICE,2007-05-31,3.2,3.2,3.2,3.2,300
XBRU:ICE,2007-06-01,3.2,3.2,3.2,3.2,0
XBRU:ICE,2007-06-04,3.2,3.2,3.2,3.2,0
XBRU:ICE,2007-06-05,3.2,3.2,3.2,3.2,0
XBRU:ICE,2007-06-06,3.2,3.2,3.2,3.2,0
XBRU:ICE,2007-06-07,3.1,3.1,3.1,3.1,2500
XBRU:ICE,2007-06-08,3.1,3.1,3.1,3.1,0
XBRU:ICE,2007-06-11,3.1,3.1,3.1,3.1,0
XBRU:ICE,2007-06-12,3.09,3.09,3.09,3.09,200
XBRU:ICE,2007-06-13,2.79,2.79,2.79,2.79,1200
XBRU:ICE,2007-06-14,3.0,3.0,3.0,3.0,900
XBRU:ICE,2007-06-15,3.0,3.0,3.0,3.0,0
XBRU:ICE,2007-06-18,3.1,3.1,3.1,3.1,70
XBRU:ICE,2007-06-19,3.1,3.1,3.1,3.1,1000
XBRU:ICE,2007-06-20,3.1,3.1,3.1,3.1,3900
XBRU:ICE,2007-06-21,3.1,3.1,3.1,3.1,0
XBRU:ICE,2007-06-22,3.1,3.1,3.1,3.1,1000
XBRU:ICE,2007-06-25,3.1,3.1,3.1,3.1,200
XBRU:ICE,2007-06-26,3.1,3.1,3.1,3.1,0
XBRU:ICE,2007-06-27,3.1,3.1,3.1,3.1,0
XBRU:ICE,2007-06-28,3.1,3.1,3.1,3.1,1100
XBRU:ICE,2007-06-29,3.1,3.1,3.1,3.1,100
XBRU:ICE,2007-07-02,3.1,3.1,3.1,3.1,100
XBRU:ICE,2007-07-03,3.1,3.1,3.1,3.1,100
XBRU:ICE,2007-07-04,3.1,3.1,3.1,3.1,0
