Date,Open,High,Low,Close,Adj Close,Volume
2017-11-14,,,,,,
2017-11-15,168.899994,168.899994,167.050003,167.75,167.75,947.0
2017-11-16,169.0,171.350006,168.0,169.850006,169.850006,1364.0
2017-11-17,171.75,174.449997,170.050003,172.449997,172.449997,1009.0
2017-11-20,173.0,173.550003,168.050003,170.699997,170.699997,1293.0
2017-11-21,171.800003,172.0,168.0,168.0,168.0,991.0
2017-11-22,167.949997,168.0,166.75,167.050003,167.050003,749.0
2017-11-23,167.350006,170.149994,167.100006,169.949997,169.949997,116.0
2017-11-24,170.949997,170.949997,166.75,169.75,169.75,1221.0
2017-11-23,,,,,,
2017-11-24,170.949997,170.949997,166.75,169.75,169.75,1221.0
2017-11-27,169.899994,169.899994,167.850006,168.399994,168.399994,378.0
2017-11-28,168.399994,168.399994,166.050003,168.300003,168.300003,507.0
2017-11-29,168.300003,170.0,166.0,170.0,170.0,1780.0
2017-11-30,170.0,170.0,168.699997,168.699997,168.699997,236.0
